legislator_id,text
171,Arthur Stamoulis (Citizens Trade Campaign): Does #TPP contribute to a more just and sustainable world? As it stands now, no.
171,Peter Stoel (Corvallis chapter, Results): Under #TPP, special privileges and access is given to largest corporations in world
171,Debra Higbee-Sudyka (Sierra Club): New regulations on fracking could be challenged as a result of #TPP
172,Today we recognize 41st anniversary of #RoevWade &amp; that #weneedroe to ensure women have the right to make their own health decisions. #Roe41
172,With the @Broncos heading to #SB48, #Denver is turning orange. Reply to send me your favorite pics.  #copolitics http://t.co/iafrybFWBh
172,Today, let's recognize Dr. King's legacy by using words and actions to spread equality and justice #MLK
172,Looking forward to the #Broncos winning Super Bowl XLVIII! #BroncosNation #Omaha
172,Proud to stand with House Dems today to #stopHR7. #coleg #copolitics http://t.co/4xLPJqpGPd
172,TUNE IN: I will join @craigmelvin on @MSNBC at 12:15 ET to discuss the Republican agenda to undermine women’s reproductive rights. #Choice
172,Preparing to host presser w @louiseslaughter &amp; pro #choice caucus on House Rs reckless agenda against women’s reproductive rights. #StopHR7
172,BREAKING: #SCOTUS announcement means Arizona's extreme abortion law banning abortions after 20 weeks is struck down. #Choice
172,Here we go again... House GOP starting off 2014 with same extreme anti #choice agenda. #StopHR7 http://t.co/OGyNv7FQF1
172,Today we reflect on progress made, the challenges that remain, &amp; renew our commitment to “replace despair with opportunity”. #WarOnPoverty
172,Today, the Senate took 1st step to #RenewUI &amp; help 20K Coloradoans &amp; 1.3 million Americans pay the bills as they look for a job. #copolitics
174,Great to see the growing support to stop #chinesechicken https://t.co/jmhM7O5uzR
174,JFK signed Equal Pay Act 2 confront serious &amp; endemic problem of wage gap. Still fighting #tbt #TalkPay http://t.co/wsIdSgZrOh
174,Equal pay is key part of #womensucceed economic agenda. Wage gap costs women &amp; families about $434K over their careers #TalkPay
174,Paycheck Fairness Act is common sense legislation would close the loopholes that allow pay discrimination to continue #TalkPay
174,16 million kids in families who are having tough time putting enough food on the table https://t.co/0lPuUbOBV8 @nokidhungry
174,Standing with CT labor leaders against proposed #TPP trade deal. Would harm middle class US workers http://t.co/jbJvmwJsJj
174,41 years ago Supreme Court recognized constitutional right to abortion. Will keep working to protect right 4 future generations
174,Consumers &amp; farmers overwhelmingly support the implementation of commonsense country of origin labeling http://t.co/6l2NGS5xEB
174,.@SenatorDurbin is on point. Need to raise min wage, protect food stamps to help struggling Americans  http://t.co/gOWu87oGBt
174,At Sikorsky w/ @SenBlumenthal &amp; @ChrisMurphyCT Nobody in the world makes a better helicopter http://t.co/IinVyJa3js
174,In honor of Dr. King, let’s not pride ourselves on what has gone right. Let's look to how we can improve &amp; help least fortunate
177,Happy 225th Anniversary to @Georgetown, from a proud @GUAlumni! (College '49, Law '52) #tbt http://t.co/t8FrZKLhCU http://t.co/70LQn6kTRg
177,Still standing strong with my brothers and sisters in labor after all these years! @UAW #tbt http://t.co/xdKDGo1mML
177,RT @healthylakes: Thanks for voting yes to support #GLRI at $300M &amp; Clean Water SRF at $1.44B, @john_dingell! This bill is a #GreatLakes vi…
177,You weren't supposed to tell anyone about this, @VP. http://t.co/AbApNa0RzZ #NAIAS @NAIASDetroit
177,Welcome to Detroit! RT @DetroitLionsNFL The first of many touchdowns for Jim Caldwell in Detroit!  #OnePride http://t.co/ocmdf4cbLE
177,Here is my statement on today's #NetNeutrality decision: http://t.co/9mZhapxIE9
177,RT @GinaEPA: Thanks to @john_dingell for taking me around the #naias in #Detroit. Some really cool cars being made in America.
177,Great to talk autos with @SecretaryFoxx at #NAIAS: http://t.co/HR6bIuOCM1
177,RT @davidshepardson: .@stabenow @john_dingell @repjohnconyers @RepGaryPeters among those at #naias http://t.co/vyKDqvfU9a
177,Checking out the new 200 from @Chrysler at #NAIAS with @GinaEPA. What a car! http://t.co/PSDRQhEoHa
177,@SenatorCarper Wonderful to see you here, and ALWAYS good to welcome a fellow @tigers fan to Detroit.
179,GOP preach local control except when they too often don’t, see http://t.co/sB9f6wcmYv re Abbott interference with SA.
179,Report today further confirms #NSA overreach, more reason for Congress to restore balance between liberty &amp; security http://t.co/ETqdFpUUY1
179,It was a real pleasure to visit with the nurses of WellMed in Crockett Park today. http://t.co/AoRNSLdvVr
179,Pleased to join residents of @tobin_hill for the groundbreaking of the new WellMed clinic at Crockett Park. http://t.co/ArYr4J7kdT
179,.@civilrightsorg gave me a 100% score for my continued efforts to support civil rghts in our country like #VRA reform http://t.co/kF0RdiJin7
179,Spent some time this weekend with the Zocoloco social club in SA. Great time. http://t.co/7Sb6B3PWI0
179,Glad to join MLK march in San Antonio. http://t.co/dbEsOWDp3S
179,I helped open a memorial to MLK &amp; LBJ in San Marcos. This year is the 50th anniversary of Civil Rights Act. http://t.co/SCvjipehTf
179,RT @MarkUdall: President must heed my call — supported by growing #bipartisan coalition — that we must #EndThisDragnet &amp; reform #NSA. #COpo…
179,To end the surveillance state, repeal the laws that make it possible. I am sponsor of Surveillance State Repeal Act  #NSA
179,Glad to participate w @accdistrict opening of campus that serves students in Kyle &amp; Buda. http://t.co/umM9YgkYQC
183,While millions of Americans are out of work and the number of long-term unemployed is at a record high, House Republicans refuse to #RenewUI
183,50 years ago LBJ launched the #WarOnPoverty. We’ve made real inroads in reducing poverty but there’s still more to do http://t.co/41tDe96wRY
183,RT @louiseslaughter: Sick of partisanship and gridlock in Washington? A record number of closed rules are to blame: http://t.co/UyUaynE8Yl
183,Congratulations to CMU’s Luis von Ahn &amp; Severin Hacker for developing Duolingo, Apple’s free iPhone App of the Year. http://t.co/8Vlm7chkND
183,voted against bill to gut ACA; voted for alternative that let folks keep the policies they had AND preserved important ACA consumer reforms.
183,This morning, I reminded House Republicans why the Affordable Care Act's health insurance reforms were needed. http://t.co/V81GtWCRbb
183,The @FCC has extended the #LPFM license window until tomorrow at 3pm.  Check out the notice here http://t.co/KkREkjuctI
183,Glad to see movement on legislation to end workplace discrimination against LGBT community. I've been an ENDA cosponsor for years #PassENDA
183,Here’s a link to a #WSJ article on #AT&amp;T raising prices for business data and voice lines. Sorry about the paywall. http://t.co/ULJrDx8Fe6
183,Sorry, friends, that's @verge
183,http://t.co/n5pQ0rg990 has an interesting article on #robotics driving innovation in Pittsburgh. @theverge http://t.co/iWEFUQYHLA
186,W/right commitment we can spare future gens of young people from the deadly epidemic of tobacco use #SGR50 @TobaccoFreeKids
186,But we still have long way to go – everyday 700 kids become new regular smokers
186,Since the report, common-sense tobacco control measures have reduced smoking among U.S. adults by half #SGR50
186,This week we mark 50th annivsry of @Surgeon_General report that linked smoking&amp;tobacco use w/lung cancer&amp;heart disease #SGR50
186,RT @TobaccoFreeKids: LIVE: Watch @SenatorDurbin talk about #SGR50 on the Senate floor: http://t.co/SbBT2y3Jis
186,RT @wdws1400: Senator Dick Durbin 1/14/2014 http://t.co/FojmR1eluw via @wdws1400
186,Did you know I have an eNewsletter? Sign up here (bottom left menu) to stay current w/what I’m doing for IL http://t.co/RDQ2moDRyo
186,Watch me intro Nancy Rosenstengel as nom to be US District Judge of Southern District in IL at #SJC hearing http://t.co/wefvVYq916
186,LinkedIn CEO @jeffweiner stopped by the office today to discuss internet freedom &amp; China http://t.co/nD7Tn0oDXf
186,Food stamps feed hungry families &amp; millions of children, we should support this vital program http://t.co/zMbBFSWHDC
186,We can create 240k jobs if we #renewUI http://t.co/87xsR4nznG
187,Spending now and taxation later is not the solution to our economic woes. http://t.co/rFYKysrgpY
187,Bill Gates talked about the possibility of raising the minimum wage: http://t.co/l5ggXNcjUC
187,Life: It's not just about one powerful day in DC @March_for_Life http://t.co/cEV3Lk3oot
187,Friday, Jan 31: Learn about Education Savings Accounts @Heritage http://t.co/dXKWDLAJMy #schoolchoice
187,Watch this video report on the @March_For_Life https://t.co/TjCgaUP0mn from @Heritage
187,If you're a runner, consider kicking off #schoolchoice week at this 5K on Saturday: http://t.co/fbKz3vqEcQ
187,.@GlennBeck is trying to bring @TheBlaze to your TV. Find out how: http://t.co/bP7VvNE0gR #Iwanttheblaze
187,Groundbreaking New Study: Rates of Upward Mobility Have Not Declined http://t.co/22yVezGWr6
187,RT @Heritage: Did you know that even Americans who oppose abortion may be forced to support it—through #Obamacare? ----&gt; http://t.co/reyneL…
187,RT @Heritage: #MarchForLife: http://t.co/zDASggycYq
187,RT @Heritage: VIDEO Report: March for Life 2014 http://t.co/ar4GtuW8r7
191,Had a productive day in Davos. Discussed regional security with stability with @IsraeliPM and Egypt's PM &amp; FM. #Davos #WEF14
191,Congrats to those selected as this year's service academy nominees from #FL25. #navy #airforce #military http://t.co/SeskufkqIW
191,"If you can't fly then run;if you can't run then walk;if you can't walk then crawl;but whatever you do you have to keep moving foward." -MLK
191,Thank you to the Latin American Business Association for inviting me to speak at this afternoon's luncheon! #fl25 http://t.co/l0GtvAle9y
191,Looking to get a head start on your taxes? #FreeFile opens today! Learn more at http://t.co/bgcJfnfhRo #fl25 #sayfie
191,Don't miss @AlPunto this Sunday. I spoke with @jorgeramosnews on immigration reform.
191,No te pierdes @AlPunto este domingo. Hable con @jorgeramosnews esta semana sobre la reforma migratoria. http://t.co/CUadUL0iuU
191,RT @fgmccune: @mdcollege #StudentGovernment students in Congressmen Mario Diaz-Balart's office @mariodb mariodb.… http://t.co/cg3Bne2Q3j
191,Another American Celebrity Used as Propaganda by Brutal Dictatorship. READ MORE: http://t.co/cD3R4BiYe8
191,.@MDCollege student gov members came by this AM to discuss the importance of pell grants -- I couldn't agree more! http://t.co/nau8YzBe4m
191,Just got off the phone w @antunezcuba who is back on the enslaved island; his courage + bravery never ceases 2 amaze me. What an inspiration
194,This wk, the House will vote to #stopthetaxhike because failure to act would have bad consequences for the #middleclass http://t.co/EiQArj4B
194,.@facebook's Citizen Cosponsor Project lets you endorse and receive info on bills like the #REINS Act. CHECK IT OUT --&gt; http://t.co/oUY1zqFs
194,Announcing August Traveling Help Desk hours for the eastern and Buffalo Trace counties in the Fourth District: http://t.co/c1L46HMw #KY04
194,The #REINS Act is "an example of common sense legislation that [Americans] think is long overdue." Via @CNBC: http://t.co/uhswxL7m #tcot
194,Best wishes to Kentucky athletes @TheClarkB23, @richyusa &amp; @AntDavis23, all in action today at #London2012. http://t.co/2gdiRux2 #Olympics
194,RT @gopconference: The President's tax hike contradicts the tepid growth of our economy - CHART: http://t.co/XUd38lWJ #StopTheTaxHike
194,The House will vote this week to #stopthetaxhike. @WaysandMeansGOP has all the info you need to explain why it matters: http://t.co/3zWw3246
194,The President's policies aren't working. Recent economic data give us no reason to think that will change. http://t.co/WGSAI5ly #tcot #4jobs
194,Enacting policies #4jobs and balancing gov't spending are important. Raising taxes IS NOT. Just ask Americans --&gt; http://t.co/CMi0alNt #tcot
194,Read this week's column "The Costs of #Taxmageddon Are Too Great to Ignore" HERE --&gt; http://t.co/95uoioSI #tcot #stopthetaxhike
194,Become a Citizen Cosponsor of the #REINS Act and help me spread the word about regulatory accountability! http://t.co/gcYtDNI1 #tcot #4jobs
201,Another centenarian in South Florida.  Glad to help Frieda Kammerman celebrate her 100th! http://t.co/zaJvjIPL8m
201,Great piece to read on MLK Day  - The Black and White Men Who Saved Martin Luther King’s Life http://t.co/pdqRKkapYg via @thedailybeast
